timestamp,neck_angle,torso_angle,is_bad_posture,bad_duration_sec
2026-04-22T12:56:19,5.402,31.118,1,4.683
2026-04-22T12:56:19,5.404,31.108,1,4.719
2026-04-22T12:56:19,5.421,31.104,1,4.746
2026-04-22T12:56:19,5.453,31.104,1,4.793
2026-04-22T12:56:19,5.483,31.073,1,4.813
2026-04-22T12:56:19,5.472,31.026,1,4.874
2026-04-22T12:56:19,5.478,30.983,1,4.896
2026-04-22T12:56:19,5.485,30.953,1,4.934
2026-04-22T12:56:19,5.498,30.933,1,4.951
2026-04-22T12:56:19,5.477,30.903,1,5.003
2026-04-22T12:56:19,5.452,30.856,1,5.011
2026-04-22T12:56:19,5.449,30.810,1,5.067
2026-04-22T12:56:19,5.438,30.762,1,5.083
2026-04-22T12:56:19,5.421,30.677,1,5.125
2026-04-22T12:56:19,5.403,30.493,1,5.148
2026-04-22T12:56:19,5.428,30.285,1,5.192
2026-04-22T12:56:19,5.496,30.075,1,5.211
2026-04-22T12:56:19,5.626,29.864,1,5.274
2026-04-22T12:56:19,5.753,29.667,1,5.298
2026-04-22T12:56:19,5.934,29.571,1,5.335
2026-04-22T12:56:19,6.149,29.645,1,5.353
2026-04-22T12:56:19,6.458,29.809,1,5.401
2026-04-22T12:56:19,6.742,30.048,1,5.419
2026-04-22T12:56:19,6.991,30.308,1,5.466
2026-04-22T12:56:19,7.230,30.526,1,5.489
2026-04-22T12:56:19,7.421,30.655,1,5.527
2026-04-22T12:56:19,7.592,30.641,1,5.551
2026-04-22T12:56:20,7.680,30.551,1,5.592
2026-04-22T12:56:20,7.738,30.401,1,5.605
2026-04-22T12:56:20,7.727,30.197,1,5.672
2026-04-22T12:56:20,7.741,29.998,1,5.678
2026-04-22T12:56:20,7.742,29.813,1,5.736
2026-04-22T12:56:20,7.716,29.701,1,5.753
2026-04-22T12:56:20,7.710,29.639,1,5.803
2026-04-22T12:56:20,7.761,29.631,1,5.833
2026-04-22T12:56:20,7.820,29.674,1,5.864
2026-04-22T12:56:20,7.821,29.907,1,5.882
2026-04-22T12:56:20,7.870,30.123,1,5.929
2026-04-22T12:56:20,7.912,30.380,1,5.950
2026-04-22T12:56:20,7.889,30.648,1,5.992
2026-04-22T12:56:20,7.807,30.920,1,5.999
2026-04-22T12:56:21,7.758,31.172,1,6.072
2026-04-22T12:56:21,7.768,31.300,1,6.606
2026-04-22T12:56:21,7.778,31.444,1,6.631
2026-04-22T12:56:21,7.750,31.514,1,6.667
2026-04-22T12:56:21,7.752,31.563,1,6.686
2026-04-22T12:56:21,7.757,31.638,1,6.731
2026-04-22T12:56:21,7.760,31.723,1,6.750
2026-04-22T12:56:21,7.764,31.734,1,6.793
2026-04-22T12:56:21,7.738,31.722,1,6.816
2026-04-22T12:56:21,7.704,31.735,1,6.873
2026-04-22T12:56:21,7.608,31.751,1,6.907
2026-04-22T12:56:21,7.443,31.714,1,6.927
2026-04-22T12:56:21,7.299,31.646,1,6.955
2026-04-22T12:56:21,7.039,31.623,1,7.001
2026-04-22T12:56:21,6.716,31.606,1,7.018
2026-04-22T12:56:21,6.403,31.550,1,7.065
2026-04-22T12:56:21,6.129,31.467,1,7.082
2026-04-22T12:56:21,5.848,31.427,1,7.128
2026-04-22T12:56:21,5.520,31.431,1,7.147
2026-04-22T12:56:21,5.246,31.430,1,7.194
2026-04-22T12:56:21,4.999,31.453,1,7.227
2026-04-22T12:56:21,4.774,31.438,1,7.272
2026-04-22T12:56:21,4.557,31.442,1,7.292
2026-04-22T12:56:21,4.425,31.396,1,7.335
2026-04-22T12:56:21,4.336,31.343,1,7.361
2026-04-22T12:56:21,4.286,31.290,1,7.400
2026-04-22T12:56:21,4.257,31.229,1,7.418
2026-04-22T12:56:21,4.238,31.259,1,7.465
2026-04-22T12:56:21,4.234,31.296,1,7.483
2026-04-22T12:56:21,4.245,31.304,1,7.528
2026-04-22T12:56:21,4.269,31.294,1,7.547
2026-04-22T12:56:22,4.286,31.242,1,7.593
2026-04-22T12:56:22,4.346,31.122,1,7.624
2026-04-22T12:56:22,4.376,30.993,1,7.672
2026-04-22T12:56:22,4.406,30.885,1,7.701
2026-04-22T12:56:22,4.414,30.862,1,7.731
2026-04-22T12:56:22,4.413,30.800,1,7.758
2026-04-22T12:56:22,4.442,30.805,1,7.798
2026-04-22T12:56:22,4.441,30.896,1,7.820
2026-04-22T12:56:22,4.467,30.993,1,7.855
2026-04-22T12:56:22,4.479,31.075,1,7.884
2026-04-22T12:56:22,4.502,31.115,1,7.929
2026-04-22T12:56:22,4.488,31.210,1,7.956
2026-04-22T12:56:22,4.543,31.292,1,7.993
2026-04-22T12:56:22,4.672,31.382,1,8.011
2026-04-22T12:56:22,4.813,31.482,1,8.072
2026-04-22T12:56:22,4.974,31.578,1,8.091
2026-04-22T12:56:22,5.195,31.637,1,8.132
2026-04-22T12:56:22,5.432,31.731,1,8.148
2026-04-22T12:56:22,5.496,31.880,1,8.200
2026-04-22T12:56:22,5.457,32.025,1,8.216
2026-04-22T12:56:22,5.308,32.185,1,8.266
2026-04-22T12:56:22,5.040,32.353,1,8.276
2026-04-22T12:56:22,4.718,32.607,1,8.319
2026-04-22T12:56:22,4.374,32.828,1,8.352
2026-04-22T12:56:22,4.078,32.936,1,8.393
2026-04-22T12:56:22,3.749,33.057,1,8.421
2026-04-22T12:56:22,3.499,33.121,1,8.473
2026-04-22T12:56:22,3.324,33.155,1,8.491
2026-04-22T12:56:22,3.136,33.132,1,8.527
2026-04-22T12:56:22,2.964,33.089,1,8.552
2026-04-22T12:56:23,2.804,33.088,1,8.602
2026-04-22T12:56:23,2.697,33.032,1,8.613
2026-04-22T12:56:23,2.570,32.985,1,8.657
2026-04-22T12:56:23,2.443,32.946,1,8.682
2026-04-22T12:56:23,2.337,32.904,1,8.721
2026-04-22T12:56:23,2.230,32.883,1,8.746
2026-04-22T12:56:23,2.179,32.849,1,8.792
2026-04-22T12:56:23,2.136,32.816,1,8.810
2026-04-22T12:56:23,2.134,32.824,1,8.874
2026-04-22T12:56:23,2.192,32.820,1,8.883
2026-04-22T12:56:23,2.243,32.797,1,8.931
2026-04-22T12:56:23,2.312,32.768,1,8.957
2026-04-22T12:56:23,2.334,32.744,1,8.999
2026-04-22T12:56:23,2.348,32.662,1,9.017
2026-04-22T12:56:23,2.400,32.559,1,9.067
2026-04-22T12:56:23,2.435,32.506,1,9.094
2026-04-22T12:56:23,2.466,32.491,1,9.128
2026-04-22T12:56:23,2.493,32.462,1,9.149
2026-04-22T12:56:23,2.538,32.453,1,9.190
2026-04-22T12:56:23,2.585,32.525,1,9.218
2026-04-22T12:56:23,2.616,32.657,1,9.271
2026-04-22T12:56:23,2.643,32.767,1,9.292
2026-04-22T12:56:23,2.687,32.888,1,9.338
2026-04-22T12:56:23,2.719,33.051,1,9.354
2026-04-22T12:56:23,2.729,33.238,1,9.401
2026-04-22T12:56:23,2.700,33.468,1,9.431
2026-04-22T12:56:23,2.617,33.629,1,9.461
2026-04-22T12:56:23,2.524,33.733,1,9.483
2026-04-22T12:56:23,2.437,33.732,1,9.523
2026-04-22T12:56:23,2.378,33.741,1,9.543
2026-04-22T12:56:24,2.338,33.679,1,9.591
2026-04-22T12:56:24,2.329,33.586,1,9.614
2026-04-22T12:56:24,2.374,33.379,1,9.674
2026-04-22T12:56:24,2.438,33.216,1,9.685
2026-04-22T12:56:24,2.560,33.137,1,9.725
2026-04-22T12:56:24,2.669,33.009,1,9.751
2026-04-22T12:56:24,2.794,32.913,1,9.801
2026-04-22T12:56:24,2.938,32.849,1,9.827
2026-04-22T12:56:24,3.053,32.875,1,9.855
2026-04-22T12:56:24,3.164,32.890,1,9.879
2026-04-22T12:56:24,3.215,32.851,1,9.929
2026-04-22T12:56:24,3.282,32.833,1,9.945
2026-04-22T12:56:24,3.335,32.793,1,9.991
2026-04-22T12:56:24,3.371,32.736,1,10.007
2026-04-22T12:56:24,3.410,32.796,1,10.058
2026-04-22T12:56:24,3.437,32.948,1,10.086
2026-04-22T12:56:24,3.447,33.138,1,10.132
2026-04-22T12:56:24,3.443,33.287,1,10.154
2026-04-22T12:56:24,3.434,33.428,1,10.200
2026-04-22T12:56:24,3.423,33.548,1,10.220
2026-04-22T12:56:24,3.407,33.491,1,10.266
2026-04-22T12:56:24,3.393,33.337,1,10.289
2026-04-22T12:56:24,3.356,33.292,1,10.330
2026-04-22T12:56:24,3.312,33.278,1,10.341
2026-04-22T12:56:24,3.243,33.339,1,10.383
2026-04-22T12:56:24,3.161,33.401,1,10.410
2026-04-22T12:56:24,3.079,33.567,1,10.458
2026-04-22T12:56:24,3.000,33.742,1,10.474
2026-04-22T12:56:24,2.901,33.852,1,10.537
2026-04-22T12:56:24,2.769,33.970,1,10.562
2026-04-22T12:56:25,2.745,34.119,1,10.600
2026-04-22T12:56:25,2.738,34.288,1,10.619
2026-04-22T12:56:25,2.753,34.565,1,10.664
2026-04-22T12:56:25,2.767,34.815,1,10.686
2026-04-22T12:56:25,2.809,35.061,1,10.720
2026-04-22T12:56:25,2.975,35.274,1,10.739
2026-04-22T12:56:25,3.044,35.396,1,10.793
2026-04-22T12:56:25,3.095,35.527,1,10.806
2026-04-22T12:56:25,3.176,35.538,1,10.850
2026-04-22T12:56:25,3.273,35.614,1,10.867
2026-04-22T12:56:25,3.360,35.668,1,10.937
2026-04-22T12:56:25,3.328,35.755,1,10.956
2026-04-22T12:56:25,3.299,35.864,1,11.000
2026-04-22T12:56:25,3.274,35.957,1,11.018
2026-04-22T12:56:25,3.188,36.038,1,11.057
2026-04-22T12:56:25,3.065,36.080,1,11.074
2026-04-22T12:56:25,2.918,36.035,1,11.129
2026-04-22T12:56:25,2.783,35.979,1,11.147
2026-04-22T12:56:25,2.605,35.925,1,11.192
2026-04-22T12:56:25,2.488,35.848,1,11.219
2026-04-22T12:56:25,2.397,35.794,1,11.260
2026-04-22T12:56:25,2.319,35.794,1,11.286
2026-04-22T12:56:25,2.249,35.887,1,11.336
2026-04-22T12:56:25,2.164,35.892,1,11.362
2026-04-22T12:56:25,2.128,35.815,1,11.401
2026-04-22T12:56:25,2.048,35.761,1,11.422
2026-04-22T12:56:25,1.954,35.769,1,11.455
2026-04-22T12:56:25,1.874,35.776,1,11.480
2026-04-22T12:56:25,1.857,35.801,1,11.519
2026-04-22T12:56:25,1.851,35.929,1,11.546
2026-04-22T12:56:26,1.803,36.160,1,11.587
2026-04-22T12:56:26,1.789,36.422,1,11.615
2026-04-22T12:56:26,1.749,36.593,1,11.657
2026-04-22T12:56:26,1.649,36.723,1,11.675
2026-04-22T12:56:26,1.571,36.865,1,11.730
2026-04-22T12:56:26,1.519,36.980,1,11.752
2026-04-22T12:56:26,1.497,37.069,1,11.800
2026-04-22T12:56:26,1.435,37.013,1,11.818
2026-04-22T12:56:26,1.386,36.981,1,11.862
2026-04-22T12:56:26,1.366,36.927,1,11.892
2026-04-22T12:56:26,1.299,36.721,1,11.922
2026-04-22T12:56:26,1.260,36.509,1,11.938
2026-04-22T12:56:26,1.290,36.198,1,11.993
2026-04-22T12:56:26,1.329,35.949,1,12.001
2026-04-22T12:56:26,1.399,35.654,1,12.056
2026-04-22T12:56:26,1.510,35.343,1,12.073
2026-04-22T12:56:26,1.594,35.129,1,12.136
2026-04-22T12:56:26,1.646,34.864,1,12.154
2026-04-22T12:56:26,1.663,34.669,1,12.202
2026-04-22T12:56:26,1.760,34.501,1,12.220
2026-04-22T12:56:26,1.845,34.376,1,12.264
2026-04-22T12:56:26,1.921,34.302,1,12.284
2026-04-22T12:56:26,2.084,34.213,1,12.330
2026-04-22T12:56:26,2.302,34.183,1,12.351
2026-04-22T12:56:26,2.564,34.151,1,12.391
2026-04-22T12:56:26,2.833,34.054,1,12.410
2026-04-22T12:56:26,3.168,33.903,1,12.447
2026-04-22T12:56:26,3.522,33.744,1,12.466
2026-04-22T12:56:26,3.865,33.512,1,12.538
2026-04-22T12:56:26,4.353,33.241,1,12.559
2026-04-22T12:56:27,4.781,32.998,1,12.599
2026-04-22T12:56:27,5.204,32.780,1,12.617
2026-04-22T12:56:27,5.599,32.588,1,12.665
2026-04-22T12:56:27,5.973,32.371,1,12.690
2026-04-22T12:56:27,6.341,32.249,1,12.722
2026-04-22T12:56:27,6.497,32.109,1,12.748
2026-04-22T12:56:27,6.691,31.938,1,12.794
2026-04-22T12:56:27,6.804,31.817,1,12.812
2026-04-22T12:56:27,6.963,31.702,1,12.854
2026-04-22T12:56:27,7.127,31.588,1,12.880
2026-04-22T12:56:27,7.253,31.539,1,12.934
2026-04-22T12:56:27,7.456,31.534,1,12.957
2026-04-22T12:56:27,7.539,31.636,1,13.002
2026-04-22T12:56:27,7.594,31.809,1,13.025
2026-04-22T12:56:27,7.559,31.986,1,13.064
2026-04-22T12:56:27,7.445,32.123,1,13.081
2026-04-22T12:56:27,7.296,32.208,1,13.126
2026-04-22T12:56:27,7.074,32.323,1,13.142
2026-04-22T12:56:27,6.928,32.479,1,13.193
2026-04-22T12:56:27,6.800,32.620,1,13.207
2026-04-22T12:56:27,6.595,32.734,1,13.245
2026-04-22T12:56:27,6.510,32.850,1,13.274
2026-04-22T12:56:27,6.474,32.882,1,13.336
2026-04-22T12:56:27,6.439,32.950,1,13.352
2026-04-22T12:56:27,6.435,32.902,1,13.403
2026-04-22T12:56:27,6.411,32.832,1,13.427
2026-04-22T12:56:27,6.427,32.776,1,13.462
2026-04-22T12:56:27,6.340,32.799,1,13.488
2026-04-22T12:56:27,6.188,32.888,1,13.531
2026-04-22T12:56:27,5.993,32.941,1,13.560
2026-04-22T12:56:28,5.747,32.980,1,13.592
2026-04-22T12:56:28,5.545,32.962,1,13.603
2026-04-22T12:56:28,5.391,32.987,1,13.655
2026-04-22T12:56:28,5.327,32.915,1,13.663
2026-04-22T12:56:28,5.417,32.835,1,13.738
2026-04-22T12:56:28,5.480,32.712,1,13.758
2026-04-22T12:56:28,5.524,32.581,1,13.797
2026-04-22T12:56:28,5.523,32.448,1,13.813
2026-04-22T12:56:28,5.468,32.272,1,13.855
2026-04-22T12:56:28,5.377,32.159,1,13.883
2026-04-22T12:56:28,5.126,32.098,1,13.929
2026-04-22T12:56:28,4.947,32.064,1,13.949
2026-04-22T12:56:28,4.812,32.081,1,13.993
2026-04-22T12:56:28,4.703,32.120,1,14.017
2026-04-22T12:56:28,4.605,32.153,1,14.055
2026-04-22T12:56:28,4.490,32.212,1,14.063
2026-04-22T12:56:28,4.448,32.288,1,14.132
2026-04-22T12:56:28,4.397,32.338,1,14.158
2026-04-22T12:56:28,4.336,32.382,1,14.191
2026-04-22T12:56:28,4.274,32.401,1,14.217
2026-04-22T12:56:28,4.240,32.471,1,14.263
2026-04-22T12:56:28,4.198,32.588,1,14.290
2026-04-22T12:56:28,4.136,32.658,1,14.317
2026-04-22T12:56:28,4.072,32.692,1,14.335
2026-04-22T12:56:28,3.986,32.745,1,14.384
2026-04-22T12:56:28,3.902,32.794,1,14.404
2026-04-22T12:56:28,3.842,32.844,1,14.448
2026-04-22T12:56:28,3.816,32.766,1,14.466
2026-04-22T12:56:28,3.788,32.710,1,14.529
2026-04-22T12:56:28,3.761,32.761,1,14.557
2026-04-22T12:56:29,3.775,32.795,1,14.599
2026-04-22T12:56:29,3.787,32.844,1,14.620
2026-04-22T12:56:29,3.789,32.896,1,14.664
2026-04-22T12:56:29,3.790,33.015,1,14.673
2026-04-22T12:56:29,3.788,33.144,1,14.730
2026-04-22T12:56:29,3.800,33.237,1,14.755
2026-04-22T12:56:29,3.806,33.304,1,14.781
2026-04-22T12:56:29,3.840,33.345,1,14.808
2026-04-22T12:56:29,3.860,33.362,1,14.859
2026-04-22T12:56:29,3.836,33.357,1,14.879
2026-04-22T12:56:29,3.818,33.331,1,14.937
2026-04-22T12:56:29,3.806,33.280,1,14.957
2026-04-22T12:56:29,3.847,33.131,1,14.998
2026-04-22T12:56:29,3.851,33.055,1,15.025
2026-04-22T12:56:29,3.874,32.992,1,15.056
2026-04-22T12:56:29,3.874,32.983,1,15.078
2026-04-22T12:56:29,3.856,33.054,1,15.130
2026-04-22T12:56:29,3.830,33.216,1,15.139
2026-04-22T12:56:29,3.732,33.451,1,15.193
2026-04-22T12:56:29,3.648,33.650,1,15.211
2026-04-22T12:56:29,3.560,33.834,1,15.247
2026-04-22T12:56:29,3.474,33.966,1,15.274
2026-04-22T12:56:29,3.394,34.015,1,15.318
2026-04-22T12:56:29,3.272,33.995,1,15.337
2026-04-22T12:56:29,3.180,34.055,1,15.401
2026-04-22T12:56:29,3.101,34.129,1,15.419
2026-04-22T12:56:29,2.985,34.201,1,15.455
2026-04-22T12:56:29,2.896,34.292,1,15.485
2026-04-22T12:56:29,2.837,34.329,1,15.527
2026-04-22T12:56:29,2.794,34.324,1,15.535
2026-04-22T12:56:30,2.786,34.228,1,15.594
2026-04-22T12:56:30,2.765,34.130,1,15.610
2026-04-22T12:56:30,2.769,34.077,1,15.657
2026-04-22T12:56:30,2.819,34.133,1,15.673
2026-04-22T12:56:30,2.921,34.272,1,15.721
2026-04-22T12:56:30,3.032,34.500,1,15.734
2026-04-22T12:56:30,3.140,34.761,1,15.801
2026-04-22T12:56:30,3.187,35.063,1,15.820
2026-04-22T12:56:30,3.296,35.318,1,15.857
2026-04-22T12:56:30,3.340,35.460,1,15.883
2026-04-22T12:56:30,3.287,35.462,1,15.929
2026-04-22T12:56:30,3.242,35.382,1,15.938
2026-04-22T12:56:30,3.135,35.318,1,15.989
2026-04-22T12:56:30,3.097,35.179,1,16.006
2026-04-22T12:56:30,3.015,35.024,1,16.052
2026-04-22T12:56:30,2.985,34.885,1,16.072
2026-04-22T12:56:31,2.982,34.819,1,16.121
2026-04-22T12:56:31,2.989,34.746,1,16.642
2026-04-22T12:56:31,3.013,34.653,1,16.666
2026-04-22T12:56:31,3.000,34.557,1,16.732
2026-04-22T12:56:31,2.980,34.486,1,16.747
2026-04-22T12:56:31,2.914,34.446,1,16.793
2026-04-22T12:56:31,2.851,34.414,1,16.812
2026-04-22T12:56:31,2.758,34.417,1,16.858
2026-04-22T12:56:31,2.677,34.445,1,16.878
2026-04-22T12:56:31,2.618,34.494,1,16.921
2026-04-22T12:56:31,2.585,34.516,1,16.946
2026-04-22T12:56:31,2.592,34.481,1,17.000
2026-04-22T12:56:31,2.597,34.417,1,17.017
2026-04-22T12:56:31,2.666,34.428,1,17.066
2026-04-22T12:56:31,2.728,34.434,1,17.092
2026-04-22T12:56:31,2.723,34.533,1,17.129
2026-04-22T12:56:31,2.627,34.687,1,17.153
2026-04-22T12:56:31,2.548,34.902,1,17.192
2026-04-22T12:56:31,2.447,35.203,1,17.209
2026-04-22T12:56:31,2.243,35.402,1,17.256
2026-04-22T12:56:31,2.030,35.595,1,17.269
2026-04-22T12:56:31,1.886,35.694,1,17.320
2026-04-22T12:56:31,1.806,35.771,1,17.340
2026-04-22T12:56:31,1.712,35.811,1,17.396
2026-04-22T12:56:31,1.646,35.756,1,17.407
2026-04-22T12:56:31,1.634,35.734,1,17.465
2026-04-22T12:56:31,1.635,35.644,1,17.482
2026-04-22T12:56:31,1.630,35.522,1,17.530
2026-04-22T12:56:31,1.626,35.380,1,17.548
2026-04-22T12:56:32,1.520,35.226,1,17.594
2026-04-22T12:56:32,1.426,35.092,1,17.604
2026-04-22T12:56:32,1.360,34.973,1,17.656
2026-04-22T12:56:32,1.324,34.939,1,17.676
2026-04-22T12:56:32,1.382,34.966,1,17.726
2026-04-22T12:56:32,1.529,35.078,1,17.755
2026-04-22T12:56:32,1.401,35.258,1,17.801
2026-04-22T12:56:32,1.368,35.473,1,17.817
2026-04-22T12:56:32,1.242,35.730,1,17.855
2026-04-22T12:56:32,1.009,35.966,1,17.893
2026-04-22T12:56:32,0.746,36.157,1,17.930
2026-04-22T12:56:32,0.397,36.260,1,17.950
2026-04-22T12:56:32,0.433,36.257,1,17.983
2026-04-22T12:56:32,0.366,36.252,1,18.003
2026-04-22T12:56:32,0.461,36.159,1,18.057
2026-04-22T12:56:32,0.632,36.107,1,18.086
2026-04-22T12:56:32,0.693,36.002,1,18.120
2026-04-22T12:56:32,0.760,35.852,1,18.128
2026-04-22T12:56:32,0.709,35.659,1,18.197
2026-04-22T12:56:32,0.630,35.421,1,18.218
2026-04-22T12:56:32,0.483,35.244,1,18.261
2026-04-22T12:56:32,0.376,35.041,1,18.288
2026-04-22T12:56:32,0.360,34.879,1,18.327
2026-04-22T12:56:32,0.360,34.703,1,18.347
2026-04-22T12:56:32,0.476,34.609,1,18.394
2026-04-22T12:56:32,0.650,34.567,1,18.403
2026-04-22T12:56:32,0.804,34.508,1,18.455
2026-04-22T12:56:32,0.939,34.446,1,18.476
2026-04-22T12:56:32,1.080,34.406,1,18.519
2026-04-22T12:56:32,1.228,34.440,1,18.548
2026-04-22T12:56:33,1.381,34.441,1,18.598
2026-04-22T12:56:33,1.509,34.465,1,18.620
2026-04-22T12:56:33,1.723,34.482,1,18.666
2026-04-22T12:56:33,1.928,34.455,1,18.682
2026-04-22T12:56:33,2.099,34.466,1,18.728
2026-04-22T12:56:33,2.273,34.503,1,18.746
2026-04-22T12:56:33,2.457,34.577,1,18.794
2026-04-22T12:56:33,2.630,34.746,1,18.814
2026-04-22T12:56:33,2.726,34.937,1,18.856
2026-04-22T12:56:33,2.815,35.125,1,18.886
2026-04-22T12:56:33,2.925,35.254,1,18.912
2026-04-22T12:56:33,3.049,35.314,1,18.939
2026-04-22T12:56:33,3.322,35.310,1,18.999
2026-04-22T12:56:33,3.658,35.086,1,19.025
2026-04-22T12:56:33,4.039,34.864,1,19.056
2026-04-22T12:56:33,4.585,34.652,1,19.075
2026-04-22T12:56:33,5.067,34.485,1,19.128
2026-04-22T12:56:33,5.507,34.418,1,19.141
2026-04-22T12:56:33,5.791,34.381,1,19.192
2026-04-22T12:56:33,5.971,34.390,1,19.208
2026-04-22T12:56:33,6.109,34.311,1,19.256
2026-04-22T12:56:33,6.058,34.134,1,19.273
2026-04-22T12:56:33,6.141,33.874,1,19.321
2026-04-22T12:56:33,6.216,33.588,1,19.339
2026-04-22T12:56:33,6.303,33.254,1,19.403
2026-04-22T12:56:33,6.494,32.946,1,19.422
2026-04-22T12:56:33,6.727,32.634,1,19.460
2026-04-22T12:56:33,6.990,32.433,1,19.488
2026-04-22T12:56:33,7.163,32.284,1,19.528
2026-04-22T12:56:33,7.375,32.099,1,19.543
2026-04-22T12:56:34,7.598,31.969,1,19.595
2026-04-22T12:56:34,7.764,31.875,1,19.614
2026-04-22T12:56:34,7.887,31.839,1,19.657
2026-04-22T12:56:34,7.995,31.811,1,19.674
2026-04-22T12:56:34,8.088,31.820,1,19.715
2026-04-22T12:56:34,8.110,31.834,1,19.742
2026-04-22T12:56:34,8.097,31.832,1,19.799
2026-04-22T12:56:34,8.094,31.773,1,19.816
2026-04-22T12:56:34,8.103,31.667,1,19.866
2026-04-22T12:56:34,8.107,31.534,1,19.883
2026-04-22T12:56:34,8.095,31.360,1,19.930
2026-04-22T12:56:34,8.059,31.143,1,19.938
2026-04-22T12:56:34,8.030,30.898,1,19.994
2026-04-22T12:56:34,7.986,30.682,1,20.013
2026-04-22T12:56:34,7.895,30.518,1,20.047
2026-04-22T12:56:34,7.820,30.401,1,20.073
2026-04-22T12:56:34,7.755,30.312,1,20.110
2026-04-22T12:56:34,7.737,30.285,1,20.139
2026-04-22T12:56:34,7.705,30.323,1,20.203
2026-04-22T12:56:34,7.669,30.386,1,20.230
2026-04-22T12:56:34,7.686,30.426,1,20.258
2026-04-22T12:56:34,7.676,30.431,1,20.284
2026-04-22T12:56:34,7.667,30.447,1,20.326
2026-04-22T12:56:34,7.644,30.445,1,20.352
2026-04-22T12:56:34,7.632,30.422,1,20.392
2026-04-22T12:56:34,7.614,30.395,1,20.408
2026-04-22T12:56:34,7.552,30.351,1,20.459
2026-04-22T12:56:34,7.508,30.274,1,20.482
2026-04-22T12:56:34,7.459,30.197,1,20.521
2026-04-22T12:56:34,7.415,30.130,1,20.541
2026-04-22T12:56:35,7.358,30.096,1,20.583
2026-04-22T12:56:35,7.288,30.061,1,20.605
2026-04-22T12:56:35,7.214,30.113,1,20.665
2026-04-22T12:56:35,7.114,30.242,1,20.680
2026-04-22T12:56:35,7.027,30.374,1,20.717
2026-04-22T12:56:35,6.903,30.549,1,20.737
2026-04-22T12:56:35,6.785,30.729,1,20.795
2026-04-22T12:56:35,6.664,30.956,1,20.814
2026-04-22T12:56:35,6.582,31.175,1,20.859
2026-04-22T12:56:35,6.498,31.384,1,20.876
2026-04-22T12:56:35,6.397,31.620,1,20.910
2026-04-22T12:56:35,6.330,31.841,1,20.940
2026-04-22T12:56:35,6.270,32.065,1,20.979
2026-04-22T12:56:35,6.208,32.263,1,21.004
2026-04-22T12:56:35,6.139,32.402,1,21.066
2026-04-22T12:56:35,6.074,32.492,1,21.095
2026-04-22T12:56:35,5.985,32.529,1,21.124
2026-04-22T12:56:35,5.903,32.471,1,21.150
2026-04-22T12:56:35,5.797,32.381,1,21.192
2026-04-22T12:56:35,5.710,32.255,1,21.215
2026-04-22T12:56:35,5.593,32.140,1,21.247
2026-04-22T12:56:35,5.478,32.001,1,21.262
2026-04-22T12:56:35,5.386,31.819,1,21.321
2026-04-22T12:56:35,5.279,31.609,1,21.340
2026-04-22T12:56:35,5.134,31.491,1,21.388
2026-04-22T12:56:35,5.011,31.217,1,21.417
2026-04-22T12:56:35,4.913,30.671,1,21.466
2026-04-22T12:56:35,4.846,30.136,1,21.481
2026-04-22T12:56:35,4.814,29.487,1,21.529
2026-04-22T12:56:35,4.827,28.756,1,21.547
2026-04-22T12:56:36,4.980,27.937,1,21.592
2026-04-22T12:56:36,5.070,27.169,1,21.619
2026-04-22T12:56:36,5.146,26.549,1,21.661
2026-04-22T12:56:36,5.202,25.770,1,21.668
2026-04-22T12:56:36,5.244,25.191,1,21.714
2026-04-22T12:56:36,5.275,24.790,1,21.730
2026-04-22T12:56:36,5.233,24.264,1,21.781
2026-04-22T12:56:36,5.240,23.854,1,21.805
2026-04-22T12:56:36,5.155,23.767,1,21.865
2026-04-22T12:56:36,5.105,24.384,1,21.878
2026-04-22T12:56:36,5.055,25.190,1,21.929
2026-04-22T12:56:36,4.864,26.146,1,21.948
2026-04-22T12:56:36,4.318,27.248,1,21.992
2026-04-22T12:56:36,3.778,28.566,1,22.002
2026-04-22T12:56:36,3.342,29.598,1,22.052
2026-04-22T12:56:36,9.197,27.751,1,22.081
2026-04-22T12:56:36,14.862,25.559,1,22.121
2026-04-22T12:56:36,20.770,23.222,1,22.138
2026-04-22T12:56:36,26.984,20.724,1,22.184
2026-04-22T12:56:36,33.249,17.910,1,22.215
2026-04-22T12:56:36,39.456,15.027,1,22.262
2026-04-22T12:56:36,39.371,14.461,1,22.273
2026-04-22T12:56:36,39.601,13.747,1,22.327
2026-04-22T12:56:36,39.748,12.994,1,22.337
2026-04-22T12:56:36,39.715,12.248,1,22.392
2026-04-22T12:56:36,39.528,11.543,1,22.409
2026-04-22T12:56:36,39.215,10.847,1,22.446
2026-04-22T12:56:36,38.952,10.202,1,22.471
2026-04-22T12:56:36,38.319,9.632,1,22.521
2026-04-22T12:56:36,37.527,9.105,1,22.539
2026-04-22T12:56:37,36.480,8.742,1,22.582
2026-04-22T12:56:37,35.319,8.496,1,22.606
2026-04-22T12:56:37,33.918,8.250,1,22.663
2026-04-22T12:56:37,32.349,7.994,1,22.681
2026-04-22T12:56:37,30.627,7.629,1,22.726
2026-04-22T12:56:37,29.070,7.137,1,22.752
2026-04-22T12:56:37,27.748,6.344,1,22.793
2026-04-22T12:56:37,26.592,5.343,1,22.817
2026-04-22T12:56:37,25.889,4.306,1,22.856
2026-04-22T12:56:37,25.053,3.269,1,22.881
